Oct 5 2012 5:08PM 桃屋。
Sep 16 2011 6:06PM 川香演义。与。
Sep 16 2011 9:53PM Windows。
Nov 6 2011 12:50PM 江南名家。
Dec 1 2011 11:22AM 上海交通大学附属第六人民医院。
Dec 1 2011 11:26AM 上海市第六人民医Vip病房。
Dec 1 2011 11:28AM 上海市第六人民医院Vip病房。
Dec 2 2011 6:55PM 唐韵秦风(天钥桥店)。
Dec 2 2011 8:08PM 美容新概念。
Dec 3 2011 8:04PM 家有好面(中山公园龙之梦店)。
Dec 3 2011 10:04PM 星巴克。
Dec 4 2011 1:13PM 港丽餐厅(正大店)。
Dec 5 2011 8:42PM 上海市第六人民医Vip病房。
Dec 7 2011 4:30PM 七叶和茶(美罗城店)。
Dec 7 2011 7:26PM 避风塘(天钥桥店)。
Dec 8 2011 11:21AM 联通江苏路营业厅。
Dec 10 2011 7:57PM 竹家庄避风塘(广元西路店)。与。
Dec 10 2011 10:39PM 钱柜(徐汇店)。
Dec 11 2011 4:59PM 小肥羊。
Dec 12 2011 6:56PM 辛香汇(飞洲店)。与。
Dec 12 2011 9:07PM i.t(飞洲国际店)。
Dec 12 2011 9:36PM 第六人民医院住院部。
Dec 13 2011 8:41PM 上海市第六人民医院Vip病房。
Dec 15 2011 11:06PM 华夏良子(曲阳店)。
Dec 16 2011 10:40PM 上海市第六人民医院Vip病房。
Dec 17 2011 8:19AM 宜山路地铁站。
Dec 17 2011 9:39PM 上海市第六人民医院Vip病房。
Dec 17 2011 11:59PM 上海歌城(徐家汇店)。与。
Dec 18 2011 2:45PM 凯德·龙之梦购物中心(虹口广场)。
Dec 18 2011 2:52PM 绿茶餐厅(虹口龙之梦店)。
Dec 19 2011 11:15AM 上海市第六人民医院Vip病房。
Dec 19 2011 6:53PM 水玫女子SPA专业会所(政立路店)。
Dec 21 2011 12:59AM 上海市第六人民医院。
Dec 21 2011 1:05AM 上海市第六人民医院Vip病房。
Dec 23 2011 7:37PM 汉堡王(万达店)。
Dec 23 2011 8:46PM 传奇台球(五角场店)。与。
Dec 25 2011 9:44AM 长江南路地铁站。
Dec 25 2011 9:49AM 美岸栖庭(二期)。
Dec 25 2011 9:47AM 美岸栖庭三期。
Dec 25 2011 8:35PM 上海市第六人民医院Vip病房。
Dec 30 2011 7:48AM 第九人民医院(总院)。
Dec 31 2011 10:01PM CS酒吧。
Jan 1 2012 2:48AM 裕泰棋牌室。与。
Jan 1 2012 5:48AM 老盛兴汤包馆(定西路店)。与。
Jan 5 2012 4:44PM 星巴克。
Jan 5 2012 4:40PM VIVAN新人有约婚纱馆。
Jan 6 2012 12:28AM 上海市第六人民医院。
Jan 8 2012 12:00AM 美岸栖庭(二期)。
Jan 8 2012 6:13PM 云晓光头烧烤自助。
Jan 8 2012 9:31PM 壹壹桌球(原传奇)。
Jan 9 2012 11:37AM 水玫女子SPA专业会所(政立路店)。
Jan 10 2012 12:44AM 上海市第六人民医院Vip病房。
Jan 11 2012 11:50PM 美岸栖庭(二期)。
Jan 13 2012 2:49PM 美容新概念。
Jan 13 2012 2:52PM 塔哈尔-新疆盛宴(徐家汇店)。
Jan 14 2012 12:25AM 第六人民医院住院部。
Jan 14 2012 9:30PM 观前街。与。
Jan 14 2012 11:04PM 菲芘酒吧。与。
Jan 15 2012 1:26AM 百度酒吧。与。
Jan 15 2012 8:35AM 哑巴生煎(临顿路店)。
Jan 15 2012 3:37PM 四季悦温泉。
Jan 15 2012 4:33PM 苏州火车站。
Jan 20 2012 4:29PM 必胜客(又一城店)。
Jan 20 2012 9:53PM 17.5影院(五角场店)。
Jan 20 2012 9:54PM 美岸栖庭(二期)。
Jan 23 2012 8:31AM 美岸栖庭(二期)。
Jan 24 2012 12:31AM 上海市第六人民医院Vip病房。
Jan 24 2012 6:21PM 唐家湾小区。
Jan 25 2012 9:50AM 肯德基(老西门)。
Jan 25 2012 12:24PM 大富贵酒楼(总店)。与。
Jan 25 2012 2:45PM 美岸栖庭(二期)。
Jan 25 2012 11:51PM 美岸栖庭(二期)。
Jan 26 2012 12:28PM 美岸栖庭(二期)。
Jan 26 2012 3:16PM 美岸栖庭(二期)。
Jan 26 2012 3:30PM 长江南路地铁站。
Jan 26 2012 5:57PM 上海市第六人民医院Vip病房。
Jan 26 2012 11:30PM 东北菜。与。
Jan 27 2012 2:22AM 城市316。与。
Jan 27 2012 12:20PM 美岸栖庭(二期)。
Jan 27 2012 3:43PM 明日星城。
Jan 27 2012 5:35PM 大西洋电子娱乐中心。
Jan 27 2012 6:11PM 丰收日(豫园店)。
Jan 27 2012 9:58PM 美岸栖庭(二期)。
Jan 28 2012 9:01AM 美岸栖庭(二期)。
Jan 28 2012 10:25AM 美岸栖庭(二期)。
Jan 28 2012 12:45PM 美岸栖庭(二期)。
Jan 28 2012 4:48PM (cold。
Jan 28 2012 4:52PM 酷圣石(来福士店)。
Jan 28 2012 6:19PM 王鼎日本料理铁板烧。
Jan 28 2012 9:58PM 美岸栖庭(二期)。
Jan 29 2012 10:05AM 美岸栖庭(二期)。
Jan 29 2012 6:10PM 美岸栖庭(二期)。
Jan 29 2012 11:08PM 大西洋电子娱乐中心。
Jan 29 2012 11:16PM 上海市第六人民医院Vip病房。
Jan 30 2012 3:48PM 虹桥路宜山路。
Jan 30 2012 4:01PM 喜士多便利(宜山店)。
Jan 30 2012 5:27PM 上海市第六人民医院Vip病房。
Jan 30 2012 11:40PM 肇周路213弄。
Jan 31 2012 1:49PM 十号线老西门站。
Jan 31 2012 4:24PM 凯德·来福士广场(Raffles。
Jan 31 2012 6:22PM 朱双鸿骨汤面。
Jan 31 2012 9:50PM 美岸栖庭(二期)。
Feb 1 2012 6:10AM 美岸栖庭(二期)。
Feb 1 2012 6:25AM 长江南路地铁站。
Feb 1 2012 8:48AM 上海市第六人民医院。
Feb 1 2012 12:10PM 上海市第六人民医院Vip病房。
Feb 2 2012 6:13AM 美岸栖庭(二期)。
Feb 2 2012 11:12AM 上海市第六人民医院Vip病房。
Feb 3 2012 6:16AM 美岸栖庭(二期)。
Feb 3 2012 7:17AM 全家便利(钦州北路店)。
Feb 3 2012 7:14AM 上海市第六人民医院。
Feb 3 2012 7:30AM 上海市第六人民医院Vip病房。
Feb 3 2012 11:10AM 上海市第六人民医院Vip病房。
Feb 3 2012 3:32PM 上海市第六人民医院Vip病房。
Feb 3 2012 4:16PM 内环高架。
Feb 3 2012 5:31PM 美岸栖庭(二期)。
Feb 3 2012 6:54PM iC.运动综合馆(五角场站)。
Feb 3 2012 10:31PM 美岸栖庭(二期)。
Feb 4 2012 6:21AM 美岸栖庭(二期)。
Feb 4 2012 7:47AM 上海市第六人民医院。
Feb 4 2012 10:56AM 上海市第六人民医院Vip病房。
Feb 4 2012 11:51AM 上海市第六人民医院。
Feb 4 2012 5:20PM 飞洲国际广场。
Feb 4 2012 5:47PM 美容新概念。
Feb 4 2012 7:36PM 小杨生煎(星游城店)。
Feb 4 2012 9:26PM 美岸栖庭(二期)。
Feb 5 2012 7:24AM 美岸栖庭(二期)。
Feb 5 2012 11:57AM 荣腾渔乡(桂林路店)。
Feb 5 2012 1:49PM 美岸栖庭(二期)。
Feb 5 2012 2:10PM YOYO'专属空间。
Feb 5 2012 3:06PM 上海宝友奥迪。
Feb 5 2012 5:47PM 辛香汇(大柏树店)。
Feb 5 2012 5:50PM 竹家庄避风塘。
Feb 5 2012 6:18PM 果留仙(930创意园店)。
Feb 5 2012 7:18PM 美岸栖庭(二期)。
Feb 5 2012 11:18PM 美岸栖庭(二期)。
Feb 5 2012 11:20PM YOYO'专属空间。
Feb 6 2012 8:53AM 美岸栖庭(二期)。
Feb 6 2012 12:22PM 美岸栖庭(二期)。
Feb 6 2012 6:52PM 兄弟联策划影像团队。
Feb 6 2012 6:54PM 辛香汇(大柏树店)。
Feb 6 2012 8:46PM 美岸栖庭(二期)。
Feb 6 2012 10:14PM 美岸栖庭(二期)。
Feb 6 2012 10:16PM YOYO'专属空间。
Feb 7 2012 5:54AM 美岸栖庭(二期)。
Feb 7 2012 6:30AM 长江南路地铁站。
Feb 7 2012 9:42AM 上海市第六人民医院。
Feb 7 2012 11:10AM 上海市第六人民医院Vip病房。
Feb 7 2012 8:28PM 美岸栖庭(二期)。
Feb 8 2012 11:27AM 上海市第六人民医院Vip病房。
Feb 8 2012 4:38PM 地铁三号线。
Feb 8 2012 5:09PM 岳阳医院(总院)。
Feb 8 2012 5:34PM 岳阳医院食堂。与。
Feb 8 2012 6:17PM 鲜芋仙(政通路店)。
Feb 8 2012 6:44PM iC.运动综合馆(五角场站)。
Feb 9 2012 6:33AM 江湾镇地铁站。
Feb 9 2012 12:05PM 上海市第六人民医院Vip病房。
Feb 9 2012 12:03PM 上海市第六人民医院。
Feb 9 2012 6:39PM 美岸栖庭(二期)。
Feb 9 2012 10:15PM 美岸栖庭(二期)。
Feb 10 2012 6:15AM 长江南路地铁站。
Feb 10 2012 6:04AM 美岸栖庭(二期)。
Feb 10 2012 6:51PM 美岸栖庭(二期)。
Feb 10 2012 11:10PM 美岸栖庭(二期)。
Feb 11 2012 10:34AM 美岸栖庭(二期)。
Feb 12 2012 6:36AM 美岸栖庭(二期)。
Feb 12 2012 6:42AM 长江南路地铁站。
Feb 12 2012 11:00AM 上海市第六人民医院。
Feb 12 2012 11:41AM 上海市第六人民医院Vip病房。
Feb 12 2012 5:14PM 宜家家居IKEA(徐汇商场)。
Feb 12 2012 7:30PM 凯德·龙之梦购物中心(虹口广场)。
Feb 12 2012 10:59PM 美岸栖庭(二期)。
Feb 13 2012 6:25AM 美岸栖庭(二期)。
Feb 13 2012 7:27AM 上海市第六人民医院。
Feb 13 2012 11:37AM 上海市第六人民医院Vip病房。
Feb 13 2012 5:32PM 好乐迪量贩式KTV(田林店)。
Feb 13 2012 10:45PM 美岸栖庭(二期)。
Feb 14 2012 11:41AM 上海市第六人民医院。
Feb 14 2012 9:26PM 美岸栖庭(二期)。
Feb 15 2012 6:28AM 长江南路地铁站。
Feb 15 2012 6:09PM 星巴克。
Feb 15 2012 9:43PM 万达电影城(五角场店)。
Feb 15 2012 9:44PM 星美正大国际影城。
Feb 15 2012 9:46PM 星美国际影城(海宁路店)。
Feb 15 2012 9:47PM 美岸栖庭。
Feb 16 2012 9:11AM 美岸栖庭(二期)。
Feb 16 2012 11:33AM 上海市第六人民医院。
Feb 16 2012 1:03PM 8号线中兴路站。
Jun 19 2011 4:42PM 龙潭峡谷。
Feb 17 2012 7:11PM 美岸栖庭(二期)。
Feb 17 2012 8:27PM 万达电影城(五角场店)。
Feb 18 2012 8:02AM 万达电影城(五角场店)。
Feb 19 2012 6:53PM 美岸栖庭(二期)。
Feb 24 2012 9:31PM 美岸栖庭(二期)。
Feb 26 2012 11:45AM 上海市第六人民医院。
Feb 27 2012 6:17AM 龙华寺。
Feb 28 2012 7:02PM 美岸栖庭(二期)。
Feb 29 2012 10:20PM 美岸栖庭(二期)。
Mar 1 2012 7:06PM 美岸栖庭(二期)。
Mar 2 2012 10:20AM 虹口足球场。
Mar 3 2012 5:27PM 上海市第六人民医院。
Mar 4 2012 12:36PM 美岸栖庭(二期)。
Mar 4 2012 2:40PM 东瀛国际造型(人民广场店)。与。
Mar 4 2012 5:42PM 古象豪生大酒店。与。
Mar 4 2012 8:50PM 古象豪生大酒店。
Mar 4 2012 10:21PM 美岸栖庭(二期)。
Mar 5 2012 5:57AM 美岸栖庭(二期)。
Mar 6 2012 7:48AM 美岸栖庭(二期)。
Mar 6 2012 10:50AM 新旺茶餐厅(万达店)。
Mar 7 2012 6:07AM 53美术馆-90年代日本绘画嘉年华展。
Mar 7 2012 8:19AM 地铁三号线。
Mar 7 2012 3:13PM 美岸栖庭(二期)。
Mar 7 2012 7:11PM 上海市第六人民医院。
Mar 7 2012 8:44PM 上海市第六人民医院Vip病房。
Mar 8 2012 10:50AM 美岸栖庭(二期)。
Mar 9 2012 7:13AM 美岸栖庭(二期)。
Mar 9 2012 8:39PM 美岸栖庭(二期)。
Mar 10 2012 9:12AM 美岸栖庭(二期)。
Mar 11 2012 12:57AM 第六人民医院住院部。
Mar 11 2012 6:03AM 上海市第六人民医院Vip病房。
Mar 12 2012 12:18AM 美岸栖庭(二期)。
Mar 12 2012 11:22AM 新旺茶餐厅(万达店)。
Mar 12 2012 9:11PM 美岸栖庭(二期)。
Mar 14 2012 5:57PM 同济大学附属上海市肺科医院。
Mar 14 2012 9:18PM 美岸栖庭(二期)。
Mar 15 2012 10:13AM 美岸栖庭(二期)。
Mar 15 2012 7:09PM 上海市第六人民医院Vip病房。
Mar 16 2012 5:35PM 格澜轩。
Mar 17 2012 6:28AM 长江南路地铁站。
Mar 18 2012 3:35PM 陌生人火锅餐厅(长宁龙之梦店)。
Mar 19 2012 1:30PM 美岸栖庭(二期)。
Mar 20 2012 12:31PM 中国工商银行(老西门支行)。
Mar 20 2012 1:45PM 凯德·龙之梦购物中心(虹口广场)。
Mar 20 2012 6:40PM 川香演义。
Mar 20 2012 9:45PM 巨麦KTV(国定路店)。与。
Mar 21 2012 8:09PM 小肥羊(杨浦店)。
Mar 22 2012 5:50PM 凯德·龙之梦购物中心(虹口广场)。
Mar 23 2012 1:01AM 第六人民医院住院部。
Mar 24 2012 6:17PM 唐宫海鲜舫(浦东店)。与。
Mar 25 2012 12:34AM 美岸栖庭(二期)。
Mar 26 2012 9:05PM 美岸栖庭(二期)。
Mar 27 2012 3:07PM 美岸栖庭(二期)。
Mar 28 2012 4:24PM 美岸栖庭(二期)。
Mar 29 2012 7:04AM 宜山路地铁站。
Mar 30 2012 9:46PM 小肥羊(南丹店)。
Jul 3 2011 11:03AM 顺风大酒店。
Mar 31 2012 10:09PM 上海市第六人民医院。
Apr 1 2012 2:56PM 三人行骨头王火锅(徐汇总店)。
Apr 2 2012 12:56PM 西贝莜面村(五角场万达店)。
Apr 2 2012 12:56PM 万达广场(五角场店)。
Apr 2 2012 7:53PM 港汇恒隆广场(Grand。
Apr 2 2012 7:56PM IZZUE(港汇店)。
Apr 2 2012 11:02PM 金门大酒店。
Apr 2 2012 11:57PM 美岸栖庭(二期)。
Apr 3 2012 6:26PM 宜家家居IKEA(徐汇商场)。
Apr 3 2012 7:53PM 美岸栖庭(二期)。
Apr 4 2012 9:36AM 美岸栖庭(二期)。
Apr 4 2012 9:56PM 美岸栖庭(二期)。
Apr 4 2012 10:01PM 万裕国际影城(淮海中路店)。
Apr 5 2012 6:20PM 美岸栖庭(二期)。
Apr 7 2012 7:45PM 青年餐厅(徐汇店)。与。
Apr 8 2012 4:00PM 第六人民医院住院部。
Apr 9 2012 10:25PM 美岸栖庭(二期)。
Apr 11 2012 11:32AM 美岸栖庭(二期)。
Apr 11 2012 7:32PM 一锅鲜。
Apr 12 2012 7:50PM 美岸栖庭(二期)。
Apr 12 2012 10:17PM 业成海鲜酒家。
Apr 13 2012 6:36PM 山田漂亮宝贝(天钥桥店)。
Apr 13 2012 11:05PM 香辣虾爆爆椒干锅三绝(天钥桥路店)。
Apr 14 2012 8:38PM 御刺青。
Apr 14 2012 11:36PM 业成海鲜酒家。
Apr 30 2012 2:37AM 麦歌。
May 1 2012 1:16PM 成都双流国际机场。
May 1 2012 2:23PM 胡成记口蘑龙眼包子(盐道店)。
May 1 2012 3:06PM 喜年广场。
May 1 2012 3:31PM 仙草宓(香槟广场店)。
May 1 2012 8:46PM 王府井电影城。
May 2 2012 11:43AM 成都映象(窄巷子店)。
May 2 2012 7:44PM 蜀九香火锅酒楼(南府店)。
May 3 2012 9:47PM 蚂蚁揸甜品店。
May 4 2012 11:45AM 名流会所。
May 4 2012 12:30PM 滋味烤鱼(广福桥店)。
May 4 2012 2:13PM 成都双流国际机场。
May 4 2012 11:21PM 美岸栖庭(二期)。
May 6 2012 9:01PM 上海浦东国际机场T1航站楼。
May 7 2012 3:43PM 麦当劳。
May 11 2012 4:50PM 耶里夏丽新疆餐厅(政通店)。
May 12 2012 2:44PM 万达电影城(五角场店)。
May 12 2012 2:51PM 德克士(三门路店)。
May 13 2012 12:25PM 小肥羊(陆家浜店)。
May 14 2012 6:15AM 美岸栖庭(二期)。
May 16 2012 5:54AM 美岸栖庭(二期)。
May 18 2012 8:05PM 华夏良子(大柏树店)。
May 19 2012 6:40PM 杏花楼(福州路总店)。
May 20 2012 10:33AM 为波客栈(田林店)。
May 21 2012 9:58PM 阿毛烧烤。
May 22 2012 7:17PM 鸡排超人。
May 26 2012 11:04AM 上海市第六人民医院Vip病房。
May 27 2012 12:01PM 上海中医药大学。
May 27 2012 7:31PM 宝燕餐厅(日月光广场店)。与。
May 27 2012 9:49PM 288酒吧。与。
May 28 2012 9:45PM 美岸栖庭(二期)。
May 29 2012 4:40PM 。满记。
May 29 2012 7:11PM Mo-Mo牧场。
May 30 2012 10:12PM 美岸栖庭(二期)。
May 31 2012 1:33PM 江边城外巫山烤全鱼(金陵东路店)。
Jun 1 2012 11:34PM 美岸栖庭(二期)。
Jun 1 2012 11:34PM ❤6.1国际儿童节❤。
Jun 2 2012 5:11PM 翠华餐厅(西藏南路店)。
Jun 2 2012 9:52PM Muse。
Jun 3 2012 5:47PM 美岸栖庭(二期)。
Jun 4 2012 9:20PM 上海市第六人民医院Vip病房。
Jun 5 2012 10:40PM 。上海市第六人民医院住院部。
Jun 6 2012 11:36AM 美岸栖庭(二期)。
Jun 9 2012 7:21PM 。上海市第六人民医院住院部。
Jun 10 2012 11:05AM 锦江乐园。
Jun 11 2012 7:31PM 上海三林塘。与。
Jun 13 2012 5:46AM 第六人民医院住院部。
Jun 16 2012 6:56PM 贵州苗家酸汤鱼馆(国定东路店)。
Jun 23 2012 12:29PM 美岸栖庭(二期)。
Jun 23 2012 8:00PM 美岸栖庭(二期)。
Jun 24 2012 12:02PM 拉亚汉堡。
Jun 25 2012 12:56PM 美岸栖庭(二期)。
Jun 26 2012 8:30PM 桃屋。与。
Jun 27 2012 5:41PM 阿拉对面碳烤鱼(曲阳店)。
Jun 30 2012 12:15PM 鹭鹭酒家(五角场店)。
Jul 16 2012 12:27PM 查餐厅(思南路店)。
Jul 25 2012 7:05PM 外婆的小菜。
Jul 27 2012 5:41AM 上海市第六人民医院Vip病房。
Aug 13 2012 6:36PM 辛香汇(飞洲店)。与。
Aug 17 2012 9:06PM 辛香汇(大柏树店)。
Sep 6 2012 8:18AM 上海浦东国际机场T2航站楼。
Sep 6 2012 2:01PM 香港赤鱲角國際機場。
Sep 13 2012 4:56PM 辛香汇(大柏树店)。
